RestName,Cuisine,foodType,IMcCd,MenuCatg,CTypUsedFor,ItemNm,ItemTyp,NV,Section,PckCharge,Rate,Rank,ItmDesc,Ingeredients,MaxQty,Rmks,PrepTime,Day,FrmTime,ToTime,AltFrmTime,AltToTime,videoLink,itemPortion
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Prawns Pyaaz Ka Pulao,Std,125,AC,25,450,242,Biryani rice tossed with fried onion and served,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Kerala Style Chicken Biryani,Std,125,AC,25,370,246,Chef special Kerala flavoured biryani,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Kerala Style Mutton Biryani,Std,125,AC,25,470,247,Chef special Kerala flavoured biryani,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Kerala Style Prawns Biryani,Std,125,AC,25,470,248,Chef special Kerala flavoured biryani,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Tequila Sunrise Chicken Biryani,Std,125,AC,25,450,250,Chefs secret flavoured medium spicy biryani,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Tequila Sunrise Mutton Biryani,Std,125,AC,25,530,251,Chefs secret flavoured medium spicy biryani,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Tequila Sunrise Prawns Biryani,Std,125,AC,25,550,252,Chefs secret flavoured medium spicy biryani,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Lemon Coriander Chicken Soup ,Std,125,AC,25,230,256,A healthy clear soup flavoured with fresh coriander leaves and the splash of lemon juice,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Beijing Chicken Soup,Std,125,AC,25,270,258,This soup is ordinary homemade medium spicy soup,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Beijing Prawns Soup,Std,125,AC,25,350,259,This soup is ordinary homemade medium spicy soup,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Chicken Corn Egg Drop Soup,Std,125,AC,25,240,260,Corn Egg Drop Soup is popular Cantonese soup combine soy sauce and beaten eggs with corn,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Chicken Spinach Soup,Std,125,AC,25,240,261,"This soup is filled with baby spinach, chicken and spices to make healthy",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Tom Yum Chicken Soup,Std,125,AC,25,260,263,"Soup is full flavoured broth is infused with lemongrass, ginger and Thai chillies, mushrooms and fresh cilantro to complete warming soup",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Tom Yum Prawns Soup,Std,125,AC,25,280,264,"Soup is full flavoured broth is infused with lemongrass, ginger and Thai chillies, mushrooms and fresh cilantro to complete warming soup",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Thai Cream Chicken Soup ,Std,125,AC,25,270,265,"Thai style coconut soup is a very unique oriental soup combine with coconut milk, broth, ginger, and lemongrass",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Soups,Food,Thai Cream Prawn Soup ,Std,125,AC,25,300,266,"Thai style coconut soup is a very unique oriental soup combine with coconut milk, broth, ginger, and lemongrass",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Cheese Chilly Stuffed Mushroom,Std,125,AC,25,370,267,Fresh button mushroom stuff with cheese and tossed in chef?s secret spicy  sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Chicken Sotoyam ,Std,125,AC,25,420,269,Chicken skewered then tossed in peanut butter Thai sauce and served,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Indonesian Style Chicken,Std,125,AC,25,400,272,This incredible dish is spiced up in chilly garlic and black bean sauce.,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Lemon Grass Chilly Chicken,Std,125,AC,25,420,273,Diced chicken tossed with spicy lemon grass chili sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Lemon Grass Chilly Fish (Rawas),Std,125,AC,25,520,274,Diced fish tossed with spicy lemon grass chili sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Lemon Grass Chilly Prawns,Std,125,AC,25,520,275,Diced prawns tossed with spicy lemon grass chili sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Balineese Chicken,Std,125,AC,25,450,276,Chicken stuffed with cheese and tossed in chefs special tangy sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Fresh Turmeric Roasted Chicken,Std,125,AC,25,400,277,Hammered chicken marinated in roots of fresh turmeric and roast on pan,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Fresh Turmeric Roasted Fish (Rawas),Std,125,AC,25,520,278,Fillet fish marinated in roots of fresh turmeric and roast on pan,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Chicken Ulam Lumpia,Std,125,AC,25,450,279,Marinated chicken tossed in chefs sauce and stuffed in egg roll and served,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Pan Fried Chicken,Std,125,AC,25,420,280,Pan fried diced chicken cooked with veg?s in medium spicy special sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Sriracha Chicken,Std,125,AC,25,490,281,Roasted Diced chicken tossed in chefs special spicy sriracha sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Chicken In Chinese Parsley,Std,125,AC,25,400,282,Diced chicken fried and tossed in spicy chilly coriander sauce with red yellow peppers.,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Apple Chicken,Std,125,AC,25,480,283,Chicken drum sticks stuff with minced chicken cooked on charcoal then tossed in chef?s special sauce,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Lemon Grass Chilly Fish (Basa),Std,125,AC,25,520,274,Diced fish tossed with spicy lemon grass chili sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Starter,Food,Fresh Turmeric Roasted Fish (Basa),Std,125,AC,25,520,278,Fillet fish marinated in roots of fresh turmeric and roast on pan,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Burnt Garlic Chicken Fried Rice,Std,125,AC,25,400,285,This is a simple stir fried rice tossed with Asian sauces with a predominant flavour of garlic.,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Singapore Chicken Rice,Std,125,AC,25,400,287,A fusion rice variety from the indo Chinese cuisine is Singapore fried rice. This is mild spicy curry flavour rice tossed with butter,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Bamboo Chicken Rice,Std,125,AC,25,450,289,Chefs own creation of chicken and vegetables cooked with sauce and served on bed of butter fried rice or noodles,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Chicken Basket Rice,Std,125,AC,25,450,290,Rice covered in egg pan cake with chef special sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Mongolian Chicken Hot Pot Rice,Std,125,AC,25,450,292,Butter fried rice served with Mongolian spicy sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Yang Chow Rice Chicken,Std,125,AC,25,430,293,"Pepper butter fried rice tossed with fresh shrimps, chicken, chicken sausages, corn, peas and exotic vegetables",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Ginger Smoked Chicken Rice,Std,125,AC,25,450,295,Smoky ginger Pepper rice served in smoky ginger based sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Chinese Chicken Pot Rice,Std,125,AC,25,450,297,"This is a Chinese speciality ? rice cooked with five spices, chicken, vegetables and mushrooms in a clay pot",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Mee Goreng Chicken,Std,125,AC,25,450,298,Malaysian style stir fried noodles with spicy sambal sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Mee Goreng Prawns,Std,125,AC,25,570,299,Malaysian style stir fried noodles with spicy sambal sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Nasi Goreng Chicken Rice,Std,125,AC,25,470,300,"Nasi Goreng is an Indonesian Fried Rice loaded with moist chicken and spicy, and savoury flavours of shrimp",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Nasi Goreng Prawns Rice,Std,125,AC,25,570,301,"Nasi Goreng is an Indonesian Fried Rice loaded with prawns and spicy, and savoury flavours of shrimp",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Tom Yum Chicken Noodles,Std,125,AC,25,450,303,Noodles tossed in tom yum paste and spices to enjoy,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Cashew Nut Chicken Sauce ,Std,125,AC,25,400,305,Diced chicken cooked in mild spicy cashew nut ginger garlic sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Hot Garlic Chicken Sauce,Std,125,AC,25,380,307,The Chinese-style Hot Garlic Sauce is a very garlicky and spicy sauce that is sure to set your palate on fire,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Blackbean Chicken Sauce,Std,125,AC,25,380,308,Fermented black bean usually has a very strong and unique flavour from the ginger root and crushed red pepper,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Blackbean Fish (Basa) Sauce,Std,125,AC,25,570,309,Fermented black bean usually has a very strong and unique flavour from the ginger root and crushed red pepper,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Blackbean Prawns Sauce,Std,125,AC,25,520,310,Fermented black bean usually has a very strong and unique flavour from the ginger root and crushed red pepper,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Oyster Chicken Sauce,Std,125,AC,25,400,311,Oyster sauce is a sweet and savoury sauce with a deep earthy flavour provided by oyster juices,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Oyster Prawns Sauce,Std,125,AC,25,520,312,Oyster sauce is a sweet and savoury sauce with a deep earthy flavour provided by oyster juices,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Oyster Fish (Basa) Sauce,Std,125,AC,25,570,313,Oyster sauce is a sweet and savoury sauce with a deep earthy flavour provided by oyster juices,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Bamboo Chicken Noodles,Std,125,AC,25,450,289,Chefs own creation of chicken and vegetables cooked with sauce and served on bed of butter fried rice or noodles,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Singapore Chicken Noodles,Std,125,AC,25,400,287,A fusion rice variety from the indo Chinese cuisine is Singapore stir fried noodles. This is mild spicy curry flavour noodles tossed with butter,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Bamboo Chicken Noodles,Std,125,AC,25,450,289,Chefs own creation of chicken and vegetables cooked with sauce and served on bed of butter fried noodles,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Ginger Smoked Chicken Noodles,Std,125,AC,25,450,295,Smoky ginger Pepper Noodles served in smoky ginger based sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Oyster Fish (Rawas) Sauce,Std,125,AC,25,570,313,Oyster sauce is a sweet and savoury sauce with a deep earthy flavour provided by oyster juices,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Main Course (C),Food,Blackbean Fish (Rawas) Sauce,Std,125,AC,25,570,309,Fermented black bean usually has a very strong and unique flavour from the ginger root and crushed red pepper,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Wings for you,Food,Buffalo Wings,Std,125,AC,25,370,314,The best Buffalo Wings are ultra-crispy chicken wings tossed in a classic spicy sauce and served,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Wings for you,Food,Hot Pepper Chicken Wings,Std,125,AC,25,400,315,Black pepper marinated chicken wings served with hot pepper sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Wings for you,Food,Oven Roast Sriracha Chicken Wings,Std,125,AC,25,430,316,Chicken wings roast in oven and tossed in chef?s special sriracha sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Wings for you,Food,Chicken Wings (Choice Of Your Sauce),Std,125,AC,25,370,317,Chili sauce/ Schezwan sauce/ hot garlic sauce/ ginger garlic sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Wings for you,Food,Wings Chatpata,Std,125,AC,25,370,318,Chicken wings tossed in chef?s special spicy and tangy gravy,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Chinese,NonVeg,0,Wings for you,Food,Masala Tandoori Chicken Wings,Std,125,AC,25,370,319,Special marinated spicy chicken wings cooked on clay oven,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Desserts,Eggless,0,Desserts,Desserts,Gulab Jamun,Std,125,AC,25,170,324,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Desserts,Eggless,0,Desserts,Desserts,Gadbad,Std,125,AC,25,300,325,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Desserts,Eggless,0,Desserts,Desserts,Ice Cream,Std,125,AC,25,170,326,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Desserts,Eggless,0,Desserts,Desserts,Gulab Jamun With Ice Cream,Std,125,AC,25,240,327,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Ice Tea (Peach),Std,125,AC,25,230,646,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Cold Coffee,Std,125,AC,25,260,648,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Fresh Juice,Std,125,AC,25,180,649,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Can Juice,Std,125,AC,25,140,650,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Buttermilk (Chaas),Std,125,AC,25,110,651,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Fresh Lime Water,Std,125,AC,25,90,652,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Tea,Std,125,AC,25,90,653,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Coffee,Std,125,AC,25,90,654,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Ice Tea (Lemon),Std,125,AC,25,230,646,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Fresh Lime Soda,Std,125,AC,25,90,652,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Brownie Shake,Std,125,AC,25,310,647,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Kit Kat Shake,Std,125,AC,25,310,647,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Snickers Shake,Std,125,AC,25,310,647,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Oreo Shake,Std,125,AC,25,310,647,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Chocolate Shake,Std,125,AC,25,310,647,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Beverages,Non-Soda,0,Shakes/Refresher,Beverages,Strawberry Shake,Std,125,AC,25,310,647,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
